user_id,week,day_of_week,time_of_day,gender,age,nationality,MinPerBlock
51,1,Thursday,Morning,Male,24,First Nations,0
51,1,Thursday,Midday,Male,24,First Nations,0
51,1,Thursday,Evening,Male,24,First Nations,136
51,1,Friday,Morning,Male,24,First Nations,202
51,1,Friday,Midday,Male,24,First Nations,154
51,1,Friday,Evening,Male,24,First Nations,0
51,1,Saturday,Morning,Male,24,First Nations,107
51,1,Saturday,Midday,Male,24,First Nations,136
51,1,Saturday,Evening,Male,24,First Nations,252
51,2,Sunday,Morning,Male,24,First Nations,0
51,2,Sunday,Midday,Male,24,First Nations,0
51,2,Sunday,Evening,Male,24,First Nations,0
51,2,Monday,Morning,Male,24,First Nations,0
51,2,Monday,Midday,Male,24,First Nations,0
51,2,Monday,Evening,Male,24,First Nations,95
51,2,Tuesday,Morning,Male,24,First Nations,115
51,2,Tuesday,Midday,Male,24,First Nations,0
51,2,Tuesday,Evening,Male,24,First Nations,0
51,2,Wednesday,Morning,Male,24,First Nations,0
51,2,Wednesday,Midday,Male,24,First Nations,52
51,2,Wednesday,Evening,Male,24,First Nations,0
51,2,Thursday,Morning,Male,24,First Nations,104
51,2,Thursday,Midday,Male,24,First Nations,89
51,2,Thursday,Evening,Male,24,First Nations,0
51,2,Friday,Morning,Male,24,First Nations,0
51,2,Friday,Midday,Male,24,First Nations,0
51,2,Friday,Evening,Male,24,First Nations,0
51,2,Saturday,Morning,Male,24,First Nations,108
51,2,Saturday,Midday,Male,24,First Nations,0
51,2,Saturday,Evening,Male,24,First Nations,166
52,1,Sunday,Morning,Male,44,Atlantian,0
52,1,Sunday,Midday,Male,44,Atlantian,0
52,1,Sunday,Evening,Male,44,Atlantian,0
52,1,Monday,Morning,Male,44,Atlantian,272
52,1,Monday,Midday,Male,44,Atlantian,0
52,1,Monday,Evening,Male,44,Atlantian,242
52,1,Tuesday,Morning,Male,44,Atlantian,0
52,1,Tuesday,Midday,Male,44,Atlantian,0
52,1,Tuesday,Evening,Male,44,Atlantian,117
52,1,Wednesday,Morning,Male,44,Atlantian,113
52,1,Wednesday,Midday,Male,44,Atlantian,0
52,1,Wednesday,Evening,Male,44,Atlantian,0
52,1,Thursday,Morning,Male,44,Atlantian,0
52,1,Thursday,Midday,Male,44,Atlantian,120
52,1,Thursday,Evening,Male,44,Atlantian,68
52,1,Friday,Morning,Male,44,Atlantian,0
52,1,Friday,Midday,Male,44,Atlantian,186
52,1,Friday,Evening,Male,44,Atlantian,0
52,1,Saturday,Morning,Male,44,Atlantian,126
52,1,Saturday,Midday,Male,44,Atlantian,217
52,1,Saturday,Evening,Male,44,Atlantian,182
52,2,Sunday,Morning,Male,44,Atlantian,0
52,2,Sunday,Midday,Male,44,Atlantian,83
52,2,Sunday,Evening,Male,44,Atlantian,105
52,2,Monday,Morning,Male,44,Atlantian,0
52,2,Monday,Midday,Male,44,Atlantian,183
52,2,Monday,Evening,Male,44,Atlantian,0
52,2,Tuesday,Morning,Male,44,Atlantian,0
52,2,Tuesday,Midday,Male,44,Atlantian,0
52,2,Tuesday,Evening,Male,44,Atlantian,0
52,2,Wednesday,Morning,Male,44,Atlantian,0
52,2,Wednesday,Midday,Male,44,Atlantian,0
52,2,Wednesday,Evening,Male,44,Atlantian,160
52,2,Thursday,Morning,Male,44,Atlantian,125
52,2,Thursday,Midday,Male,44,Atlantian,0
52,2,Thursday,Evening,Male,44,Atlantian,203
52,2,Friday,Morning,Male,44,Atlantian,0
52,2,Friday,Midday,Male,44,Atlantian,0
52,2,Friday,Evening,Male,44,Atlantian,248
52,2,Saturday,Morning,Male,44,Atlantian,83
52,2,Saturday,Midday,Male,44,Atlantian,0
52,2,Saturday,Evening,Male,44,Atlantian,0
53,1,Sunday,Morning,Female,59,First Nations,165
53,1,Sunday,Midday,Female,59,First Nations,0
53,1,Sunday,Evening,Female,59,First Nations,0
53,1,Monday,Morning,Female,59,First Nations,226
53,1,Monday,Midday,Female,59,First Nations,0
53,1,Monday,Evening,Female,59,First Nations,0
53,1,Tuesday,Morning,Female,59,First Nations,94
53,1,Tuesday,Midday,Female,59,First Nations,216
53,1,Tuesday,Evening,Female,59,First Nations,130
53,1,Wednesday,Morning,Female,59,First Nations,0
53,1,Wednesday,Midday,Female,59,First Nations,184
53,1,Wednesday,Evening,Female,59,First Nations,148
53,1,Thursday,Morning,Female,59,First Nations,135
53,1,Thursday,Midday,Female,59,First Nations,0
53,1,Thursday,Evening,Female,59,First Nations,314
53,1,Friday,Morning,Female,59,First Nations,207
53,1,Friday,Midday,Female,59,First Nations,0
53,1,Friday,Evening,Female,59,First Nations,0
53,1,Saturday,Morning,Female,59,First Nations,350
53,1,Saturday,Midday,Female,59,First Nations,247
53,1,Saturday,Evening,Female,59,First Nations,284
53,2,Sunday,Morning,Female,59,First Nations,0
53,2,Sunday,Midday,Female,59,First Nations,0
53,2,Sunday,Evening,Female,59,First Nations,112
53,2,Monday,Morning,Female,59,First Nations,0
53,2,Monday,Midday,Female,59,First Nations,0
53,2,Monday,Evening,Female,59,First Nations,183
53,2,Tuesday,Morning,Female,59,First Nations,0
53,2,Tuesday,Midday,Female,59,First Nations,0
53,2,Tuesday,Evening,Female,59,First Nations,314
53,2,Wednesday,Morning,Female,59,First Nations,0
53,2,Wednesday,Midday,Female,59,First Nations,156
53,2,Wednesday,Evening,Female,59,First Nations,250
53,2,Thursday,Morning,Female,59,First Nations,0
53,2,Thursday,Midday,Female,59,First Nations,0
53,2,Thursday,Evening,Female,59,First Nations,258
53,2,Friday,Morning,Female,59,First Nations,329
53,2,Friday,Midday,Female,59,First Nations,223
53,2,Friday,Evening,Female,59,First Nations,310
53,2,Saturday,Morning,Female,59,First Nations,247
53,2,Saturday,Midday,Female,59,First Nations,136
53,2,Saturday,Evening,Female,59,First Nations,220
54,1,Sunday,Morning,Male,22,Atlantian,0
54,1,Sunday,Midday,Male,22,Atlantian,0
54,1,Sunday,Evening,Male,22,Atlantian,130
54,1,Monday,Morning,Male,22,Atlantian,0
54,1,Monday,Midday,Male,22,Atlantian,0
54,1,Monday,Evening,Male,22,Atlantian,117
54,1,Tuesday,Morning,Male,22,Atlantian,0
54,1,Tuesday,Midday,Male,22,Atlantian,99
54,1,Tuesday,Evening,Male,22,Atlantian,0
54,1,Wednesday,Morning,Male,22,Atlantian,0
54,1,Wednesday,Midday,Male,22,Atlantian,171
54,1,Wednesday,Evening,Male,22,Atlantian,0
54,1,Thursday,Morning,Male,22,Atlantian,0
54,1,Thursday,Midday,Male,22,Atlantian,71
54,1,Thursday,Evening,Male,22,Atlantian,66
54,1,Friday,Morning,Male,22,Atlantian,279
54,1,Friday,Midday,Male,22,Atlantian,259
54,1,Friday,Evening,Male,22,Atlantian,200
54,1,Saturday,Morning,Male,22,Atlantian,196
54,1,Saturday,Midday,Male,22,Atlantian,229
54,1,Saturday,Evening,Male,22,Atlantian,248
54,2,Sunday,Morning,Male,22,Atlantian,0
54,2,Sunday,Midday,Male,22,Atlantian,0
54,2,Sunday,Evening,Male,22,Atlantian,91
54,2,Monday,Morning,Male,22,Atlantian,0
54,2,Monday,Midday,Male,22,Atlantian,129
54,2,Monday,Evening,Male,22,Atlantian,148
54,2,Tuesday,Morning,Male,22,Atlantian,0
54,2,Tuesday,Midday,Male,22,Atlantian,0
54,2,Tuesday,Evening,Male,22,Atlantian,0
54,2,Wednesday,Morning,Male,22,Atlantian,0
54,2,Wednesday,Midday,Male,22,Atlantian,0
54,2,Wednesday,Evening,Male,22,Atlantian,0
54,2,Thursday,Morning,Male,22,Atlantian,0
54,2,Thursday,Midday,Male,22,Atlantian,0
54,2,Thursday,Evening,Male,22,Atlantian,0
54,2,Friday,Morning,Male,22,Atlantian,0
54,2,Friday,Midday,Male,22,Atlantian,0
54,2,Friday,Evening,Male,22,Atlantian,167
54,2,Saturday,Morning,Male,22,Atlantian,152
54,2,Saturday,Midday,Male,22,Atlantian,0
54,2,Saturday,Evening,Male,22,Atlantian,168
55,1,Sunday,Morning,Female,87,Carthaginian,0
55,1,Sunday,Midday,Female,87,Carthaginian,0
55,1,Sunday,Evening,Female,87,Carthaginian,0
55,1,Monday,Morning,Female,87,Carthaginian,0
55,1,Monday,Midday,Female,87,Carthaginian,0
55,1,Monday,Evening,Female,87,Carthaginian,0
55,1,Tuesday,Morning,Female,87,Carthaginian,342
55,1,Tuesday,Midday,Female,87,Carthaginian,0
55,1,Tuesday,Evening,Female,87,Carthaginian,391
55,1,Wednesday,Morning,Female,87,Carthaginian,0
55,1,Wednesday,Midday,Female,87,Carthaginian,0
55,1,Wednesday,Evening,Female,87,Carthaginian,248
55,1,Thursday,Morning,Female,87,Carthaginian,0
55,1,Thursday,Midday,Female,87,Carthaginian,241
55,1,Thursday,Evening,Female,87,Carthaginian,218
55,1,Friday,Morning,Female,87,Carthaginian,0
55,1,Friday,Midday,Female,87,Carthaginian,181
55,1,Friday,Evening,Female,87,Carthaginian,257
55,1,Saturday,Morning,Female,87,Carthaginian,179
55,1,Saturday,Midday,Female,87,Carthaginian,345
55,1,Saturday,Evening,Female,87,Carthaginian,299
55,2,Sunday,Morning,Female,87,Carthaginian,176
55,2,Sunday,Midday,Female,87,Carthaginian,0
55,2,Sunday,Evening,Female,87,Carthaginian,183
55,2,Monday,Morning,Female,87,Carthaginian,0
55,2,Monday,Midday,Female,87,Carthaginian,198
55,2,Monday,Evening,Female,87,Carthaginian,231
55,2,Tuesday,Morning,Female,87,Carthaginian,292
55,2,Tuesday,Midday,Female,87,Carthaginian,0
55,2,Tuesday,Evening,Female,87,Carthaginian,0
55,2,Wednesday,Morning,Female,87,Carthaginian,0
55,2,Wednesday,Midday,Female,87,Carthaginian,291
55,2,Wednesday,Evening,Female,87,Carthaginian,0
55,2,Thursday,Morning,Female,87,Carthaginian,0
55,2,Thursday,Midday,Female,87,Carthaginian,0
55,2,Thursday,Evening,Female,87,Carthaginian,116
55,2,Friday,Morning,Female,87,Carthaginian,292
55,2,Friday,Midday,Female,87,Carthaginian,0
55,2,Friday,Evening,Female,87,Carthaginian,0
55,2,Saturday,Morning,Female,87,Carthaginian,238
55,2,Saturday,Midday,Female,87,Carthaginian,336
55,2,Saturday,Evening,Female,87,Carthaginian,254
56,1,Sunday,Morning,Male,33,First Nations,62
56,1,Sunday,Midday,Male,33,First Nations,94
56,1,Sunday,Evening,Male,33,First Nations,135
56,1,Monday,Morning,Male,33,First Nations,141
56,1,Monday,Midday,Male,33,First Nations,140
56,1,Monday,Evening,Male,33,First Nations,122
56,1,Tuesday,Morning,Male,33,First Nations,95
56,1,Tuesday,Midday,Male,33,First Nations,97
56,1,Tuesday,Evening,Male,33,First Nations,104
56,1,Wednesday,Morning,Male,33,First Nations,95
56,1,Wednesday,Midday,Male,33,First Nations,70
56,1,Wednesday,Evening,Male,33,First Nations,111
56,1,Thursday,Morning,Male,33,First Nations,0
56,1,Thursday,Midday,Male,33,First Nations,63
56,1,Thursday,Evening,Male,33,First Nations,88
56,1,Friday,Morning,Male,33,First Nations,158
56,1,Friday,Midday,Male,33,First Nations,101
56,1,Friday,Evening,Male,33,First Nations,305
56,1,Saturday,Morning,Male,33,First Nations,200
56,1,Saturday,Midday,Male,33,First Nations,150
56,1,Saturday,Evening,Male,33,First Nations,0
56,2,Sunday,Morning,Male,33,First Nations,162
56,2,Sunday,Midday,Male,33,First Nations,119
56,2,Sunday,Evening,Male,33,First Nations,76
56,2,Monday,Morning,Male,33,First Nations,114
56,2,Monday,Midday,Male,33,First Nations,194
56,2,Monday,Evening,Male,33,First Nations,98
56,2,Tuesday,Morning,Male,33,First Nations,0
56,2,Tuesday,Midday,Male,33,First Nations,84
56,2,Tuesday,Evening,Male,33,First Nations,152
56,2,Wednesday,Morning,Male,33,First Nations,87
56,2,Wednesday,Midday,Male,33,First Nations,64
56,2,Wednesday,Evening,Male,33,First Nations,124
56,2,Thursday,Morning,Male,33,First Nations,117
56,2,Thursday,Midday,Male,33,First Nations,109
56,2,Thursday,Evening,Male,33,First Nations,103
56,2,Friday,Morning,Male,33,First Nations,81
56,2,Friday,Midday,Male,33,First Nations,113
56,2,Friday,Evening,Male,33,First Nations,0
56,2,Saturday,Morning,Male,33,First Nations,122
56,2,Saturday,Midday,Male,33,First Nations,161
56,2,Saturday,Evening,Male,33,First Nations,0
57,1,Sunday,Morning,Male,41,Roman,81
57,1,Sunday,Midday,Male,41,Roman,35
57,1,Sunday,Evening,Male,41,Roman,67
57,1,Monday,Morning,Male,41,Roman,144
57,1,Monday,Midday,Male,41,Roman,288
57,1,Monday,Evening,Male,41,Roman,107
57,1,Tuesday,Morning,Male,41,Roman,0
57,1,Tuesday,Midday,Male,41,Roman,78
57,1,Tuesday,Evening,Male,41,Roman,155
57,1,Wednesday,Morning,Male,41,Roman,77
57,1,Wednesday,Midday,Male,41,Roman,74
57,1,Wednesday,Evening,Male,41,Roman,70
57,1,Thursday,Morning,Male,41,Roman,91
57,1,Thursday,Midday,Male,41,Roman,119
57,1,Thursday,Evening,Male,41,Roman,88
57,1,Friday,Morning,Male,41,Roman,175
57,1,Friday,Midday,Male,41,Roman,149
57,1,Friday,Evening,Male,41,Roman,165
57,1,Saturday,Morning,Male,41,Roman,220
57,1,Saturday,Midday,Male,41,Roman,135
57,1,Saturday,Evening,Male,41,Roman,0
57,2,Sunday,Morning,Male,41,Roman,130
57,2,Sunday,Midday,Male,41,Roman,0
57,2,Sunday,Evening,Male,41,Roman,0
57,2,Monday,Morning,Male,41,Roman,0
57,2,Monday,Midday,Male,41,Roman,165
57,2,Monday,Evening,Male,41,Roman,105
57,2,Tuesday,Morning,Male,41,Roman,145
57,2,Tuesday,Midday,Male,41,Roman,136
57,2,Tuesday,Evening,Male,41,Roman,118
57,2,Wednesday,Morning,Male,41,Roman,53
57,2,Wednesday,Midday,Male,41,Roman,141
57,2,Wednesday,Evening,Male,41,Roman,100
57,2,Thursday,Morning,Male,41,Roman,77
57,2,Thursday,Midday,Male,41,Roman,87
57,2,Thursday,Evening,Male,41,Roman,56
57,2,Friday,Morning,Male,41,Roman,147
57,2,Friday,Midday,Male,41,Roman,108
57,2,Friday,Evening,Male,41,Roman,197
57,2,Saturday,Morning,Male,41,Roman,164
57,2,Saturday,Midday,Male,41,Roman,186
57,2,Saturday,Evening,Male,41,Roman,0
58,1,Sunday,Morning,Female,49,Carthaginian,209
58,1,Sunday,Midday,Female,49,Carthaginian,199
58,1,Sunday,Evening,Female,49,Carthaginian,196
58,1,Monday,Morning,Female,49,Carthaginian,112
58,1,Monday,Midday,Female,49,Carthaginian,148
58,1,Monday,Evening,Female,49,Carthaginian,149
58,1,Tuesday,Morning,Female,49,Carthaginian,78
58,1,Tuesday,Midday,Female,49,Carthaginian,126
58,1,Tuesday,Evening,Female,49,Carthaginian,268
58,1,Wednesday,Morning,Female,49,Carthaginian,121
58,1,Wednesday,Midday,Female,49,Carthaginian,73
58,1,Wednesday,Evening,Female,49,Carthaginian,97
58,1,Thursday,Morning,Female,49,Carthaginian,118
58,1,Thursday,Midday,Female,49,Carthaginian,208
58,1,Thursday,Evening,Female,49,Carthaginian,169
58,1,Friday,Morning,Female,49,Carthaginian,142
58,1,Friday,Midday,Female,49,Carthaginian,163
58,1,Friday,Evening,Female,49,Carthaginian,173
58,1,Saturday,Morning,Female,49,Carthaginian,289
58,1,Saturday,Midday,Female,49,Carthaginian,224
58,1,Saturday,Evening,Female,49,Carthaginian,179
58,2,Sunday,Morning,Female,49,Carthaginian,121
58,2,Sunday,Midday,Female,49,Carthaginian,114
58,2,Sunday,Evening,Female,49,Carthaginian,125
58,2,Monday,Morning,Female,49,Carthaginian,114
58,2,Monday,Midday,Female,49,Carthaginian,78
58,2,Monday,Evening,Female,49,Carthaginian,165
58,2,Tuesday,Morning,Female,49,Carthaginian,160
58,2,Tuesday,Midday,Female,49,Carthaginian,268
58,2,Tuesday,Evening,Female,49,Carthaginian,172
58,2,Wednesday,Morning,Female,49,Carthaginian,93
58,2,Wednesday,Midday,Female,49,Carthaginian,230
58,2,Wednesday,Evening,Female,49,Carthaginian,241
58,2,Thursday,Morning,Female,49,Carthaginian,254
58,2,Thursday,Midday,Female,49,Carthaginian,129
58,2,Thursday,Evening,Female,49,Carthaginian,169
58,2,Friday,Morning,Female,49,Carthaginian,193
58,2,Friday,Midday,Female,49,Carthaginian,150
58,2,Friday,Evening,Female,49,Carthaginian,130
58,2,Saturday,Morning,Female,49,Carthaginian,169
58,2,Saturday,Midday,Female,49,Carthaginian,152
58,2,Saturday,Evening,Female,49,Carthaginian,194
59,1,Sunday,Morning,Female,38,Holy Roman,0
59,1,Sunday,Midday,Female,38,Holy Roman,82
59,1,Sunday,Evening,Female,38,Holy Roman,135
59,1,Monday,Morning,Female,38,Holy Roman,0
59,1,Monday,Midday,Female,38,Holy Roman,162
59,1,Monday,Evening,Female,38,Holy Roman,119
59,1,Tuesday,Morning,Female,38,Holy Roman,0
59,1,Tuesday,Midday,Female,38,Holy Roman,138
59,1,Tuesday,Evening,Female,38,Holy Roman,0
59,1,Wednesday,Morning,Female,38,Holy Roman,0
59,1,Wednesday,Midday,Female,38,Holy Roman,0
59,1,Wednesday,Evening,Female,38,Holy Roman,0
59,1,Thursday,Morning,Female,38,Holy Roman,130
59,1,Thursday,Midday,Female,38,Holy Roman,0
59,1,Thursday,Evening,Female,38,Holy Roman,0
59,1,Friday,Morning,Female,38,Holy Roman,0
59,1,Friday,Midday,Female,38,Holy Roman,143
59,1,Friday,Evening,Female,38,Holy Roman,200
59,1,Saturday,Morning,Female,38,Holy Roman,138
59,1,Saturday,Midday,Female,38,Holy Roman,0
59,1,Saturday,Evening,Female,38,Holy Roman,0
59,2,Sunday,Morning,Female,38,Holy Roman,0
59,2,Sunday,Midday,Female,38,Holy Roman,0
59,2,Sunday,Evening,Female,38,Holy Roman,0
59,2,Monday,Morning,Female,38,Holy Roman,0
59,2,Monday,Midday,Female,38,Holy Roman,0
59,2,Monday,Evening,Female,38,Holy Roman,0
59,2,Tuesday,Morning,Female,38,Holy Roman,207
59,2,Tuesday,Midday,Female,38,Holy Roman,0
59,2,Tuesday,Evening,Female,38,Holy Roman,78
59,2,Wednesday,Morning,Female,38,Holy Roman,121
59,2,Wednesday,Midday,Female,38,Holy Roman,0
59,2,Wednesday,Evening,Female,38,Holy Roman,0
59,2,Thursday,Morning,Female,38,Holy Roman,133
59,2,Thursday,Midday,Female,38,Holy Roman,131
59,2,Thursday,Evening,Female,38,Holy Roman,94
59,2,Friday,Morning,Female,38,Holy Roman,154
59,2,Friday,Midday,Female,38,Holy Roman,220
59,2,Friday,Evening,Female,38,Holy Roman,259
59,2,Saturday,Morning,Female,38,Holy Roman,261
59,2,Saturday,Midday,Female,38,Holy Roman,130
59,2,Saturday,Evening,Female,38,Holy Roman,194
60,1,Sunday,Morning,Male,72,Carthaginian,213
60,1,Sunday,Midday,Male,72,Carthaginian,0
60,1,Sunday,Evening,Male,72,Carthaginian,186
60,1,Monday,Morning,Male,72,Carthaginian,183
60,1,Monday,Midday,Male,72,Carthaginian,0
60,1,Monday,Evening,Male,72,Carthaginian,153
60,1,Tuesday,Morning,Male,72,Carthaginian,266
60,1,Tuesday,Midday,Male,72,Carthaginian,114
60,1,Tuesday,Evening,Male,72,Carthaginian,162
60,1,Wednesday,Morning,Male,72,Carthaginian,79
60,1,Wednesday,Midday,Male,72,Carthaginian,202
60,1,Wednesday,Evening,Male,72,Carthaginian,172
60,1,Thursday,Morning,Male,72,Carthaginian,162
60,1,Thursday,Midday,Male,72,Carthaginian,199
60,1,Thursday,Evening,Male,72,Carthaginian,0
60,1,Friday,Morning,Male,72,Carthaginian,193
60,1,Friday,Midday,Male,72,Carthaginian,206
60,1,Friday,Evening,Male,72,Carthaginian,123
60,1,Saturday,Morning,Male,72,Carthaginian,236
60,1,Saturday,Midday,Male,72,Carthaginian,317
60,1,Saturday,Evening,Male,72,Carthaginian,178
60,2,Sunday,Morning,Male,72,Carthaginian,168
60,2,Sunday,Midday,Male,72,Carthaginian,233
60,2,Sunday,Evening,Male,72,Carthaginian,119
60,2,Monday,Morning,Male,72,Carthaginian,0
60,2,Monday,Midday,Male,72,Carthaginian,0
60,2,Monday,Evening,Male,72,Carthaginian,118
60,2,Tuesday,Morning,Male,72,Carthaginian,276
60,2,Tuesday,Midday,Male,72,Carthaginian,203
60,2,Tuesday,Evening,Male,72,Carthaginian,240
60,2,Wednesday,Morning,Male,72,Carthaginian,141
60,2,Wednesday,Midday,Male,72,Carthaginian,199
60,2,Wednesday,Evening,Male,72,Carthaginian,112
60,2,Thursday,Morning,Male,72,Carthaginian,190
60,2,Thursday,Midday,Male,72,Carthaginian,206
60,2,Thursday,Evening,Male,72,Carthaginian,157
60,2,Friday,Morning,Male,72,Carthaginian,139
60,2,Friday,Midday,Male,72,Carthaginian,361
60,2,Friday,Evening,Male,72,Carthaginian,205
60,2,Saturday,Morning,Male,72,Carthaginian,229
60,2,Saturday,Midday,Male,72,Carthaginian,362
60,2,Saturday,Evening,Male,72,Carthaginian,277
61,1,Sunday,Morning,Female,92,First Nations,280
61,1,Sunday,Midday,Female,92,First Nations,168
61,1,Sunday,Evening,Female,92,First Nations,374
61,1,Monday,Morning,Female,92,First Nations,0
61,1,Monday,Midday,Female,92,First Nations,0
61,1,Monday,Evening,Female,92,First Nations,351
61,1,Tuesday,Morning,Female,92,First Nations,349
61,1,Tuesday,Midday,Female,92,First Nations,179
61,1,Tuesday,Evening,Female,92,First Nations,0
61,1,Wednesday,Morning,Female,92,First Nations,0
61,1,Wednesday,Midday,Female,92,First Nations,144
61,1,Wednesday,Evening,Female,92,First Nations,0
61,1,Thursday,Morning,Female,92,First Nations,0
61,1,Thursday,Midday,Female,92,First Nations,201
61,1,Thursday,Evening,Female,92,First Nations,0
61,1,Friday,Morning,Female,92,First Nations,0
61,1,Friday,Midday,Female,92,First Nations,125
61,1,Friday,Evening,Female,92,First Nations,284
61,1,Saturday,Morning,Female,92,First Nations,0
61,1,Saturday,Midday,Female,92,First Nations,337
61,1,Saturday,Evening,Female,92,First Nations,174
61,2,Sunday,Morning,Female,92,First Nations,170
61,2,Sunday,Midday,Female,92,First Nations,0
61,2,Sunday,Evening,Female,92,First Nations,0
61,2,Monday,Morning,Female,92,First Nations,243
61,2,Monday,Midday,Female,92,First Nations,401
61,2,Monday,Evening,Female,92,First Nations,356
61,2,Tuesday,Morning,Female,92,First Nations,0
61,2,Tuesday,Midday,Female,92,First Nations,0
61,2,Tuesday,Evening,Female,92,First Nations,0
61,2,Wednesday,Morning,Female,92,First Nations,187
61,2,Wednesday,Midday,Female,92,First Nations,0
61,2,Wednesday,Evening,Female,92,First Nations,181
61,2,Thursday,Morning,Female,92,First Nations,215
61,2,Thursday,Midday,Female,92,First Nations,0
61,2,Thursday,Evening,Female,92,First Nations,456
61,2,Friday,Morning,Female,92,First Nations,285
61,2,Friday,Midday,Female,92,First Nations,0
61,2,Friday,Evening,Female,92,First Nations,272
61,2,Saturday,Morning,Female,92,First Nations,0
61,2,Saturday,Midday,Female,92,First Nations,366
61,2,Saturday,Evening,Female,92,First Nations,211
62,1,Sunday,Morning,Male,53,Atlantian,0
62,1,Sunday,Midday,Male,53,Atlantian,0
62,1,Sunday,Evening,Male,53,Atlantian,156
62,1,Monday,Morning,Male,53,Atlantian,0
62,1,Monday,Midday,Male,53,Atlantian,0
62,1,Monday,Evening,Male,53,Atlantian,0
62,1,Tuesday,Morning,Male,53,Atlantian,0
62,1,Tuesday,Midday,Male,53,Atlantian,0
62,1,Tuesday,Evening,Male,53,Atlantian,0
62,1,Wednesday,Morning,Male,53,Atlantian,230
62,1,Wednesday,Midday,Male,53,Atlantian,0
62,1,Wednesday,Evening,Male,53,Atlantian,0
62,1,Thursday,Morning,Male,53,Atlantian,205
62,1,Thursday,Midday,Male,53,Atlantian,0
62,1,Thursday,Evening,Male,53,Atlantian,0
62,1,Friday,Morning,Male,53,Atlantian,0
62,1,Friday,Midday,Male,53,Atlantian,0
62,1,Friday,Evening,Male,53,Atlantian,0
62,1,Saturday,Morning,Male,53,Atlantian,190
62,1,Saturday,Midday,Male,53,Atlantian,0
62,1,Saturday,Evening,Male,53,Atlantian,0
62,2,Sunday,Morning,Male,53,Atlantian,290
62,2,Sunday,Midday,Male,53,Atlantian,232
62,2,Sunday,Evening,Male,53,Atlantian,127
62,2,Monday,Morning,Male,53,Atlantian,163
62,2,Monday,Midday,Male,53,Atlantian,0
62,2,Monday,Evening,Male,53,Atlantian,141
62,2,Tuesday,Morning,Male,53,Atlantian,0
62,2,Tuesday,Midday,Male,53,Atlantian,0
62,2,Tuesday,Evening,Male,53,Atlantian,0
62,2,Wednesday,Morning,Male,53,Atlantian,0
62,2,Wednesday,Midday,Male,53,Atlantian,0
62,2,Wednesday,Evening,Male,53,Atlantian,0
62,2,Thursday,Morning,Male,53,Atlantian,165
62,2,Thursday,Midday,Male,53,Atlantian,0
62,2,Thursday,Evening,Male,53,Atlantian,86
62,2,Friday,Morning,Male,53,Atlantian,186
62,2,Friday,Midday,Male,53,Atlantian,216
62,2,Friday,Evening,Male,53,Atlantian,0
62,2,Saturday,Morning,Male,53,Atlantian,0
62,2,Saturday,Midday,Male,53,Atlantian,172
62,2,Saturday,Evening,Male,53,Atlantian,147
63,1,Sunday,Morning,Male,100,Holy Roman,204
63,1,Sunday,Midday,Male,100,Holy Roman,229
63,1,Sunday,Evening,Male,100,Holy Roman,171
63,1,Monday,Morning,Male,100,Holy Roman,264
63,1,Monday,Midday,Male,100,Holy Roman,220
63,1,Monday,Evening,Male,100,Holy Roman,299
63,1,Tuesday,Morning,Male,100,Holy Roman,312
63,1,Tuesday,Midday,Male,100,Holy Roman,218
63,1,Tuesday,Evening,Male,100,Holy Roman,282
63,1,Wednesday,Morning,Male,100,Holy Roman,188
63,1,Wednesday,Midday,Male,100,Holy Roman,230
63,1,Wednesday,Evening,Male,100,Holy Roman,118
63,1,Thursday,Morning,Male,100,Holy Roman,164
63,1,Thursday,Midday,Male,100,Holy Roman,221
63,1,Thursday,Evening,Male,100,Holy Roman,199
63,1,Friday,Morning,Male,100,Holy Roman,116
63,1,Friday,Midday,Male,100,Holy Roman,349
63,1,Friday,Evening,Male,100,Holy Roman,172
63,1,Saturday,Morning,Male,100,Holy Roman,399
63,1,Saturday,Midday,Male,100,Holy Roman,366
63,1,Saturday,Evening,Male,100,Holy Roman,194
63,2,Sunday,Morning,Male,100,Holy Roman,230
63,2,Sunday,Midday,Male,100,Holy Roman,172
63,2,Sunday,Evening,Male,100,Holy Roman,191
63,2,Monday,Morning,Male,100,Holy Roman,211
63,2,Monday,Midday,Male,100,Holy Roman,139
63,2,Monday,Evening,Male,100,Holy Roman,210
63,2,Tuesday,Morning,Male,100,Holy Roman,307
63,2,Tuesday,Midday,Male,100,Holy Roman,137
63,2,Tuesday,Evening,Male,100,Holy Roman,160
63,2,Wednesday,Morning,Male,100,Holy Roman,282
63,2,Wednesday,Midday,Male,100,Holy Roman,347
63,2,Wednesday,Evening,Male,100,Holy Roman,267
63,2,Thursday,Morning,Male,100,Holy Roman,330
63,2,Thursday,Midday,Male,100,Holy Roman,239
63,2,Thursday,Evening,Male,100,Holy Roman,193
63,2,Friday,Morning,Male,100,Holy Roman,248
63,2,Friday,Midday,Male,100,Holy Roman,308
63,2,Friday,Evening,Male,100,Holy Roman,297
63,2,Saturday,Morning,Male,100,Holy Roman,465
63,2,Saturday,Midday,Male,100,Holy Roman,254
63,2,Saturday,Evening,Male,100,Holy Roman,383
64,1,Sunday,Morning,Male,106,First Nations,323
64,1,Sunday,Midday,Male,106,First Nations,318
64,1,Sunday,Evening,Male,106,First Nations,280
64,1,Monday,Morning,Male,106,First Nations,338
